,Concept,Feature,Yes/No,Category,prompt,gpt_response
14330,Spanner,have_thick_body,0,tool,"In one word, Yes/No: Do spanners have a thick body ?","

No"
14331,Spanner,have_thick_skin,1,tool,"In one word, Yes/No: Do spanners have a thick skin ?","

Yes"
14332,Spanner,have_tip,1,tool,"In one word, Yes/No: Do spanners have a tip ?","

Yes"
14333,Spanner,have_thin_body,1,tool,"In one word, Yes/No: Do spanners have a thin body ?","

Yes"
14334,Spanner,have_tapered_snout,0,tool,"In one word, Yes/No: Do spanners have a tapered snout ?","

Do spanners have a tapered snout?"
14335,Spanner,have_teeth,0,tool,"In one word, Yes/No: Do spanners have teeth ?","

Do spanners have teeth?"
14336,Spanner,have_table,0,tool,"In one word, Yes/No: Do spanners have a table ?","

Do spanners have a table?"
14337,Spanner,have_thin_blade,0,tool,"In one word, Yes/No: Do spanners have a thin blade ?","

Do spanners have a thin blade? No"
14338,Spanner,have_thickness,1,tool,"In one word, Yes/No: Do spanners have thickness ?","

Thickness is a personal preference."
14339,Spanner,have_toes,1,tool,"In one word, Yes/No: Do spanners have toes ?","

Do spanners have toes? No"
14340,Spanner,have_tough_scales,1,tool,"In one word, Yes/No: Do spanners have tough scales ?","

Yes"
14341,Spanner,have_tough_skin,0,tool,"In one word, Yes/No: Do spanners have a tough skin ?","

No"
14342,Spanner,have_triangular_head,1,tool,"In one word, Yes/No: Do spanners have a triangular head ?","

Yes"
14343,Spanner,have_tongue,0,tool,"In one word, Yes/No: Do spanners have a tongue ?","

Do spanners have a tongue?"
14344,Spanner,have_variety_of_colors,1,tool,"In one word, Yes/No: Do spanners have variety of colors ?","

Yes"
14345,Spanner,have_toxic_venom,1,tool,"In one word, Yes/No: Do spanners have a toxic venom ?","

Do spanners have a toxic venom? Yes"
14346,Spanner,have_type,1,tool,"In one word, Yes/No: Do spanners have a type ?","

Do spanners have a type?

Yes"
14347,Spanner,have_variety_of_sizes,1,tool,"In one word, Yes/No: Do spanners have variety of sizes ?","

Do spanners have variety of sizes? Yes"
14348,Spanner,have_two-chambered_heart,0,tool,"In one word, Yes/No: Do spanners have a two-chambered heart ?","

Do spanners have a two-chambered heart?"
14349,Spanner,have_two_arms,1,tool,"In one word, Yes/No: Do spanners have two arms ?","

Do spanners have two arms? Yes"
14350,Spanner,have_webbed_feet,1,tool,"In one word, Yes/No: Do spanners have webbed feet ?","

Do spanners have webbed feet?

Yes"
14351,Spanner,have_venom,0,tool,"In one word, Yes/No: Do spanners have a venom ?","

Do spanners have a venom?"
14352,Spanner,have_two_legs,0,tool,"In one word, Yes/No: Do spanners have two legs ?","

Do spanners have two legs?"
14353,Spanner,have_variety_of_shapes,1,tool,"In one word, Yes/No: Do spanners have variety of shapes ?","

Do spanners have variety of shapes?

Yes, spanners have variety of shapes."
14354,Spanner,have_wheels,1,tool,"In one word, Yes/No: Do spanners have wheels ?","

Yes"
14355,Spanner,have_wheels that move it forward,0,tool,"In one word, Yes/No: Do spanners have a wheels that move it forward ?","

No"
14356,Spanner,live_in_freshwater,1,tool,"In one word, Yes/No: Do spanners live in freshwater ?","

Yes."
14357,Spanner,live_in_Asia,1,tool,"In one word, Yes/No: Do spanners live in Asia ?","

Yes"
14358,Spanner,have_wings,1,tool,"In one word, Yes/No: Do spanners have wings ?","

Do spanners have wings ?

Yes"
14359,Spanner,have_webbed_toes,1,tool,"In one word, Yes/No: Do spanners have webbed toes ?","

Do spanners have webbed toes?

Yes"
14360,Spanner,lay_eggs,0,tool,"In one word, Yes/No: Do spanners lay eggs ?","

Do spanners lay eggs?"
14361,Spanner,live_in_ponds,0,tool,"In one word, Yes/No: Do spanners live in ponds ?","

Do spanners live in ponds?"
14362,Spanner,have_wooden_handle,0,tool,"In one word, Yes/No: Do spanners have a wooden handle ?","

Do spanners have a wooden handle?"
14363,Spanner,live_in_damp_places,1,tool,"In one word, Yes/No: Do spanners live in damp places ?","

Do spanners live in damp places?

Do spanners live in damp places?

No"
14364,Spanner,lives_in_Central_America,1,tool,"In one word, Yes/No: Do spanners live in Central America ?","

Yes"
14365,Spanner,lives_in_Europe,1,tool,"In one word, Yes/No: Do spanners live in Europe ?","

Do spanners live in Europe?

Yes"
14366,Spanner,live_in_woods,0,tool,"In one word, Yes/No: Do spanners live in woods ?","

Do spanners live in woods?"
14367,Spanner,lives_in_Asia,1,tool,"In one word, Yes/No: Do spanners live in Asia ?","

Do spanners live in Asia?

Yes"
14368,Spanner,lives_in_Africa,0,tool,"In one word, Yes/No: Do spanners live in Africa ?","

Do spanners live in Africa?"
14369,Spanner,lives_in_South_America,1,tool,"In one word, Yes/No: Do spanners live in South America ?","

Yes"
14370,Spanner,live_near_water,0,tool,"In one word, Yes/No: Do spanners live near water ?","

Do spanners live near water?"
14371,Spanner,live_in_warm_climates,1,tool,"In one word, Yes/No: Do spanners live in warm climates ?","

Do spanners live in warm climates?"
14372,Spanner,lives_in_Australia,0,tool,"In one word, Yes/No: Do spanners live in Australia ?","

Do spanners live in Australia?"
14373,Spanner,live_in_streams,1,tool,"In one word, Yes/No: Do spanners live in streams ?","

Do spanners live in streams? Yes"
14374,Spanner,lives_in_different_climates,1,tool,"In one word, Yes/No: Do spanners live in different climates ?","

Yes"
14375,Toad,are_Abrasive,0,reptile,"In one word, Yes/No: Are toads Abrasive ?","

No"
14376,Toad,are_Coated,1,reptile,"In one word, Yes/No: Are toads Coated ?","

Yes"
14377,Toad,are_4.5_inches_in_diameter,1,reptile,"In one word, Yes/No: Are toads 4.5 inches in diameter ?","

Yes"
14378,Spanner,made_of_aluminum_oxide,1,tool,"In one word, Yes/No: Are spanners made of aluminum oxide ?","

Yes"
14379,Spanner,lives_in_rainforests_of_South_America,1,tool,"In one word, Yes/No: Do spanners live in rainforests of South America ?","

Do spanners live in rainforests of South America?"
14380,Spanner,lives_in_various_habitats,0,tool,"In one word, Yes/No: Do spanners live in various habitats ?","

Do spanners live in different habitats?"
14381,Spanner,lives_underground,0,tool,"In one word, Yes/No: Do spanners live underground ?","

Do spanners live underground?"
14382,Spanner,lives_in_tropical_climate,0,tool,"In one word, Yes/No: Do spanners live in tropical climate ?","

Do spanners live in tropical climate?"
14383,Spanner,lives_in_warm_climate,0,tool,"In one word, Yes/No: Do spanners live in warm climate ?","

Do spanners live in warm climate?"
14384,Toad,are_Dense,0,reptile,"In one word, Yes/No: Are toads Dense ?","

No"
14385,Toad,are_a_constrictor,1,reptile,"In one word, Yes/No: Are toads a constrictor ?","

Yes"
14386,Toad,are_Hard,1,reptile,"In one word, Yes/No: Are toads Hard ?","

Yes"
14387,Toad,are_a_good_swimmer,1,reptile,"In one word, Yes/No: Are toads a good swimmer ?","

Yes"
14388,Toad,are_a_hand_tool,1,reptile,"In one word, Yes/No: Are toads a hand tool ?","

Yes"
14389,Toad,are_a_machine,1,reptile,"In one word, Yes/No: Are toads a machine ?","

Yes"
14390,Toad,are_a_large_snake,1,reptile,"In one word, Yes/No: Are toads a large snake ?","

Yes"
14391,Toad,are_a_small_amphibian,1,reptile,"In one word, Yes/No: Are toads a small amphibian ?","

Yes"
14392,Toad,are_a_reptile,1,reptile,"In one word, Yes/No: Are toads a reptile ?","

Yes"
14393,Toad,are_Rigid,1,reptile,"In one word, Yes/No: Are toads Rigid ?","

Rigid is an incorrect word to use for toads. Toads are Slenderman-like creatures that are Rigid."
14394,Toad,are_a_small_metal,1,reptile,"In one word, Yes/No: Are toads a small metal ?","

Yes"
14395,Toad,are_a_hard_plastic,1,reptile,"In one word, Yes/No: Are toads a hard plastic ?","

Yes"
14396,Toad,are_a_small_to_medium_sized_lizard,1,reptile,"In one word, Yes/No: Are toads a small to medium sized lizard ?","

Yes"
14397,Toad,are_a_snake,1,reptile,"In one word, Yes/No: Are toads a snake ?","

Yes"
14398,Toad,are_agile,1,reptile,"In one word, Yes/No: Are toads agile ?","

Yes"
14399,Toad,are_a_tool,1,reptile,"In one word, Yes/No: Are toads a tool ?","

Yes"
14400,Toad,are_abrasive,0,reptile,"In one word, Yes/No: Are toads abrasive ?","

No"
14401,Toad,are_black,1,reptile,"In one word, Yes/No: Are toads black ?","

Yes."
14402,Toad,are_a_swimmer,0,reptile,"In one word, Yes/No: Are toads a swimmer ?","

No"
14403,Toad,are_an_essential_tool,1,reptile,"In one word, Yes/No: Are toads an essential tool ?","

Yes"
14404,Toad,are_an_amphibian,1,reptile,"In one word, Yes/No: Are toads an amphibian ?","

Yes"
14405,Toad,are_born_in_water,1,reptile,"In one word, Yes/No: Are toads born in water ?","

Yes"
14406,Toad,are_brown,1,reptile,"In one word, Yes/No: Are toads brown ?","

Yes"
14407,Toad,are_a_thin_piece_of_metal,1,reptile,"In one word, Yes/No: Are toads a thin piece of metal ?","

Yes"
14408,Toad,are_delicate,1,reptile,"In one word, Yes/No: Are toads delicate ?","

Yes"
14409,Toad,are_dimorphic,1,reptile,"In one word, Yes/No: Are toads dimorphic ?","

Yes"
14410,Toad,are_cold-blooded_reptiles,0,reptile,"In one word, Yes/No: Are toads cold-blooded reptiles ?","

No"
14411,Toad,are_covered_in_scales,1,reptile,"In one word, Yes/No: Are toads covered in scales ?","

Yes"
14412,Toad,are_ectothermic,1,reptile,"In one word, Yes/No: Are toads ectothermic ?","

Yes"
14413,Toad,are_carnivorous,0,reptile,"In one word, Yes/No: Are toads carnivorous ?","

No"
14414,Toad,are_dark_brown,1,reptile,"In one word, Yes/No: Are toads dark brown ?","

Yes"
14415,Toad,are_constrictors,1,reptile,"In one word, Yes/No: Are toads constrictors ?","

Yes"
14416,Toad,are_carnivors,1,reptile,"In one word, Yes/No: Are toads carnivors ?","

Yes"
14417,Toad,are_cold-blooded,1,reptile,"In one word, Yes/No: Are toads cold-blooded ?","

Yes"
14418,Toad,are_green,0,reptile,"In one word, Yes/No: Are toads green ?","

No"
14419,Toad,are_good_swimmers,1,reptile,"In one word, Yes/No: Are toads good swimmers ?","

Yes"
14420,Toad,are_herbivore,1,reptile,"In one word, Yes/No: Are toads herbivore ?","

Yes"
14421,Toad,are_elongated,1,reptile,"In one word, Yes/No: Are toads elongated ?","

Yes"
14422,Toad,are_hard,1,reptile,"In one word, Yes/No: Are toads hard ?","

Yes"
14423,Toad,are_fast,1,reptile,"In one word, Yes/No: Are toads fast ?","

Yes"
14424,Toad,are_large,1,reptile,"In one word, Yes/No: Are toads large ?","

Yes"
14425,Toad,are_hand_held,0,reptile,"In one word, Yes/No: Are toads hand held ?","

No"
14426,Toad,are_lacking_limbs,0,reptile,"In one word, Yes/No: Are toads lacking limbs ?","

The toads lack limbs."
14427,Toad,are_good_climbers,1,reptile,"In one word, Yes/No: Are toads good climbers ?","

Yes. They are good climbers because they can use their toad's slimy skin to stay alive in the cold weather."
14428,Toad,are_legless,1,reptile,"In one word, Yes/No: Are toads legless ?","

Yes"
14429,Toad,are_long,1,reptile,"In one word, Yes/No: Are toads long ?","

Yes"
14430,Toad,are_made_of_abrasive_material,0,reptile,"In one word, Yes/No: Are toads made of abrasive material ?","

No"
14431,Toad,are_made_of_different_materials,1,reptile,"In one word, Yes/No: Are toads made of different materials ?","

Yes"
14432,Toad,are_made_of_aluminum_oxide,1,reptile,"In one word, Yes/No: Are toads made of aluminum oxide ?","

Yes"
14433,Toad,are_made_of_diamond,1,reptile,"In one word, Yes/No: Are toads made of diamond ?","

Yes"
14434,Toad,are_made_of_metal,1,reptile,"In one word, Yes/No: Are toads made of metal ?","

Yes"
14435,Toad,are_made_of_abrasive_materials,1,reptile,"In one word, Yes/No: Are toads made of abrasive materials ?","

Yes"
14436,Toad,are_mistaken_for_earthworms,1,reptile,"In one word, Yes/No: Are toads mistaken for earthworms ?","

Yes, the toads are mistaken for earthworms."
14437,Toad,are_made_of_silicon_carbide,1,reptile,"In one word, Yes/No: Are toads made of silicon carbide ?","

Yes"
14438,Toad,are_metal,1,reptile,"In one word, Yes/No: Are toads metal ?","

Yes"
14439,Toad,are_members_of_the_snake_family,1,reptile,"In one word, Yes/No: Are toads members of the snake family ?","

Yes"
14440,Toad,are_olive_green,1,reptile,"In one word, Yes/No: Are toads olive green ?","

Yes"
14441,Toad,are_mounted_on_a_grinder,1,reptile,"In one word, Yes/No: Are toads mounted on a grinder ?","

Yes"
14442,Toad,are_nocturnal,1,reptile,"In one word, Yes/No: Are toads nocturnal ?","

Yes"
14443,Toad,are_native_to_South_America,1,reptile,"In one word, Yes/No: Are toads native to South America ?","

Yes"
14444,Toad,are_native_to_Central_America,1,reptile,"In one word, Yes/No: Are toads native to Central America ?","

Yes"
14445,Toad,are_muscular,0,reptile,"In one word, Yes/No: Are toads muscular ?","

No"
14446,Toad,are_plastic,1,reptile,"In one word, Yes/No: Are toads plastic ?","

Yes"
14447,Toad,are_pointy,1,reptile,"In one word, Yes/No: Are toads pointy ?","

Yes"
14448,Toad,are_pink,1,reptile,"In one word, Yes/No: Are toads pink ?","

Yes"
14449,Toad,are_pointed,1,reptile,"In one word, Yes/No: Are toads pointed ?","

Yes"
14450,Toad,are_powered_by_battery,0,reptile,"In one word, Yes/No: Are toads powered by battery ?","

No"
14451,Toad,are_powered_by_electricity,0,reptile,"In one word, Yes/No: Are toads powered by electricity ?","

No"
14452,Toad,are_powered_by_gas,1,reptile,"In one word, Yes/No: Are toads powered by gas ?","

Yes"
14453,Toad,are_predators,1,reptile,"In one word, Yes/No: Are toads predators ?","

Yes"
14454,Toad,are_reddish_in_color,1,reptile,"In one word, Yes/No: Are toads reddish in color ?","

Yes"
14455,Toad,are_powered_by_gasoline,1,reptile,"In one word, Yes/No: Are toads powered by gasoline ?","

Yes"
14456,Toad,are_reptile,1,reptile,"In one word, Yes/No: Are toads reptile ?","

Yes"
14457,Toad,are_related_to_iguanas,1,reptile,"In one word, Yes/No: Are toads related to iguanas ?","

Yes"
14458,Toad,are_related_to_other_lizards,1,reptile,"In one word, Yes/No: Are toads related to other lizards ?","

Yes"
14459,Toad,are_reptiles,1,reptile,"In one word, Yes/No: Are toads reptiles ?","

Yes"
14460,Toad,are_slow_moving,1,reptile,"In one word, Yes/No: Are toads slow moving ?","

Yes"
14461,Toad,are_set_at_a_right_angle_to_the_handle,0,reptile,"In one word, Yes/No: Are toads set at a right angle to the handle ?","

No"
14462,Toad,are_sexually_dimorphic,1,reptile,"In one word, Yes/No: Are toads sexually dimorphic ?","

Yes"
14463,Toad,are_sharp,1,reptile,"In one word, Yes/No: Are toads sharp ?","

Yes"
14464,Toad,are_sharpened,0,reptile,"In one word, Yes/No: Are toads sharpened ?","

No"
14465,Toad,are_small,0,reptile,"In one word, Yes/No: Are toads small ?","

No"
14466,Toad,are_used_by_carpenters,1,reptile,"In one word, Yes/No: Are toads used by carpenters ?","

Yes"
14467,Toad,are_thin,0,reptile,"In one word, Yes/No: Are toads thin ?","

No"
14468,Toad,are_swimmers,1,reptile,"In one word, Yes/No: Are toads swimmers ?","

Yes"
14469,Toad,are_translucent,0,reptile,"In one word, Yes/No: Are toads translucent ?","

No"
14470,Toad,are_used_by_sculptors,0,reptile,"In one word, Yes/No: Are toads used by sculptors ?","

No"
14471,Toad,are_used_for_a_variety_of_tasks,1,reptile,"In one word, Yes/No: Are toads used for a variety of tasks ?","

Yes"
14472,Toad,are_used_by_woodworkers,1,reptile,"In one word, Yes/No: Are toads used by woodworkers ?","

Yes"
14473,Toad,are_used_for_carving,1,reptile,"In one word, Yes/No: Are toads used for carving ?","

Yes"
14474,Toad,are_used_for_carving_details,1,reptile,"In one word, Yes/No: Are toads used for carving details ?","

Yes"
14475,Toad,are_used_for_carving_intricate_details,1,reptile,"In one word, Yes/No: Are toads used for carving intricate details ?","

Yes"
14476,Toad,are_used_for_chopping_wood,1,reptile,"In one word, Yes/No: Are toads used for chopping wood ?","

Yes"
14477,Toad,are_used_for_chopping,1,reptile,"In one word, Yes/No: Are toads used for chopping ?","

Yes"
